TWEET_ID	TEXT	SENTIMENT	sentiment
1222098021703397376	niemiecki firmi zawieszają wyjazdi swoich pracowników chin duisburg partnerskim miastem wuhan 	brak	0
1222098068364914695	pierwszi przypadek zarażenia coronavirusem japonii osobi podróżowaa chin to kierowca autobusu 	brak	0
1222098377795670016	gówni inspektor sanitarni zapewnia polsc koronawirusa koronawiru wuhan 	brak	0
1222098385018216449	wedug mojego źróda kierowca wozi turystów chinach targu wuhan mao mia 	brak	0
1222098613695864833	która przyleciaa szanghaju rodzic pochodzą wuhan dodać 	brak	-1
1222099095629762560	twitterz konto nazwi coronaviru chart koronawiru 	brak	1
1222099369878528000	now informacj przygotowaniach ewakuacji polaków chińskiego wuhan 	brak	0
1222099881445249025	polska sużba konsularna aktywni uczestniczi unijnych rozmowach temat ewakuacji polaków wuhan poinformowa 	brak	0
1222100513782525952	groźni koronawiru wuhan jaki objawi co zrobić przypadku zakażenia 	brak	0
1222101106135851008	bilan coronaviru potwierdzon przypadki czego chinach osób zmaro 	brak	0
1222101582734557184	objętym kwarantanną mieści wuhan okolicach polaków doniesień zarażonych informuj 	brak	0
1222101644252332038	koronawiru japonii osób byy wuhan 	brak	0
1222101795247468545	pani powi ministrowi zdrowia przypadku studentów wrócili wuhan 	brak	0
1222102036554055681	bardziej przemawia wykresik coronaviru 	brak	0
1222102178107707393	mieści wuhan okolicach przebywa obecni polaków 	brak	0
1222102264371871744	polka wuhan drożyzna brak miejsc szpitalach lekarzi np chodzą domach mierzą temperaturę 	brak	0
1222103578212552704	koronawiru pierwszi przypadek zarażenia wirsem wuhan osobi bya chinach wiadomości 	brak	0
1222104594333020160	objętym kwarantanną wuhan okolicach przebywa polaków 	brak	0
1222104986345201665	coś sychać protestach hongkongu freehongkong czyżbi coronaviru wyciszi protesti 	brak	0
1222105607949385729	byy burmistrz huangshi prowincji hubei zmar wskutek zakażenia koronawirusem koronawiru coronaviru ncov 	brak	0
1222105674076905472	madziu ciebi coronaviru zapi brzydzi 	brak	-1
1222106408453398535	gi wiru wuhan organizmem czowieka przetrwa godzin cze 	brak	0
1222106652633071617	czi protesti hongkogu nadal trwają coronaviru skuteczni wygasi prowolnościow nastroj hk 	brak	0
1222107377773596673	szef who apeluj spokój zaleca ewakuacji obcokrajowców wuhan 	brak	0
1222107947297320960	zdjęcie okropn potem coronoviru targ wuhan 	brak	1
1222109418734727168	coronaviru zdobywa listi przebojów 	brak	0
1222109682115862533	samsung galaxi flip launch date motorola edg plu jeff bezo phone hack coronaviru video link 	brak	0
1222110077324230657	jedno pytani czemu coronaviru dotar niemiec izraela 	brak	0
1222111211375849472	wiadomo ilu polaków wuhan msz poda dane 	brak	0
1222111252442423305	koronawiru wuhan algorytm bluedot wiedzia wirusi ncov 	brak	0
1222111379265609733	gang wu skrót gangu wuhan może sprzeda szczepionkę zbijesz milioni 	brak	-1
1222111531783028743	piękni wrócą wuhan kraju przywiozą wirusa 	brak	0
1222111640079958017	wszedzi coronaviru 	brak	0
1222112482459815936	loool coronaviru niemczech mieszkam miasta jaki km 	brak	0
1222114972785958913	powiem tyle obejrzyjci pandemię netfliksa coronaviru koronaviru 	brak	0
1222115709658058754	japonia zachorowaa osoba bya wuhan wieszwięcej koronaviru 	brak	0
1222116545431773184	zobaczyć wuhan umrzeć tytulemnalewo 	brak	0
1222116720694964229	piln ogórek cudem wymknęa chińskiemu coronaviru niebadźmyobojetni wieszwięcej 	brak	0
1222116769948672001	koronawiru japonii zachorowaa osoba bya wuhan wieszwiecej 	brak	0
1222117065697394688	lekarz dostali zgoszeni skwerku toruniu mężczyzna zarażoni koronawirusem wuhan gdi przybyli 	brak	0
1222117581399777282	coronaviru koronawiru dotar azji ameryki afryki europi australii jest sąsiad 	brak	0
1222117643030802433	koronawiru japonii zachorowaa osoba bya wuhan 	brak	0
1222118394750697472	przysza paczka ali coronaviru is wait 	brak	-1
1222118722929856512	ciekaw wuhan 	brak	1
1222118964299476993	jak powiedzi koledzi zgadzam coronavirusncov pilną kwestią bezpieczeństwa obroni ma 	brak	0
1222120341717291008	czi wuhan znajduj laboratorium badano wirusi 	brak	-1
1222121293438427141	warszawi odbędzi spotkani dot koronawiru coronaviru wuhancoronoviru 	brak	0
1222122619299909632	przecież dane oszukan lekarka wuhan mówi choruj ludzi widzieliści filmik 	brak	0
1222123094690713602	polish onli coronaviru ebola pot shipper historia powtarza pomijam kwesti ludzki tragedii mam 	brak	0
1222124854520041473	wręcz przeciwni way ticket wuhan np ramach wyzwania gp drogę ps pereirę zabierz drodz 	brak	0
1222124934144692224	wale wa ukija uje zawadi yangu sasa nakuja coronaviru ni kubwa ya kuwatosha wooot 	brak	0
1222126345251119105	czi ostatni atak ambasadę usa spotka odpowiedzą osabieni chin spowodowan epidemią coronaviru 	brak	0
1222126530253533186	nie wiem pamiętaci pani magdalena uniknęa coronaviru zamachu ter 	brak	-1
1222127179238121475	informacja rozprzestrzenia szybciej wiru chiński rząd obją kwarantanną miast wuhan zamknięto lo 	brak	0
1222127370670432257	tylko koronawirusa byo wuhan dopiero mówić epidemii londyni 	brak	0
1222127488760864769	chiński koronawiru coronaviru atakuj wiem wygląda narysowaem 	brak	0
1222127679111036928	na obrzeżach wuhan ruszya budowa szpitala boga ognia ofiar koronawirusa who chwilowo zwoywać spec 	brak	0
1222128189721513990	nowi koronawiru wuhan ncov czi powinniśmi obawiać coronaviru 	brak	0
1222128583742836741	podejrzeni coronaviru polsc pacjent przyjecha chin 	brak	0
1222128848264945664	osoba podejrzeniem koronawirusa wuhan trafia szpitala województwi kujawskopomorskim niedawno wrócia 	brak	0
1222129321197887488	zmiana narracji who dopuścia będu oceni ryzyka związanego koronawirusem wuhan 	brak	0
1222130147509383173	robi dosyć nieciekawi być koronawiru opolu coronaviru 	brak	0
1222130837434572805	coronaviru polsc 	brak	0
1222131067769032705	kiedi świat zaczni szanować wykorzystywani usa pytani maja coronaviru polsc stwierdzeni 	brak	0
1222132256011059202	up kielc hand over for deliveri zamówieni nadan poczci wuhan teraz pytani 	brak	0
1222132583657504769	coronaviru wywouj chorobi puc lekkim bezobjawowym przebiegu chinach przypadki zgonu 	brak	0
1222133065826406401	jeśli ciągu liczba zakażonych przekraczac chyba duzi problem wuhan 	brak	-1
1222133673715171329	czi żemedia totalnymi wieszczą pi przywiód polski wirusa coronaviru 	brak	-1
1222133708423155712	polskich obyw przebywa objętym kwarantanną mieści wuhan chinach związku epidemią koronawirusa wi 	brak	0
1222134635557281792	nie rozumiem heheszków wirusa wuhan leczenia procedur bezpieczeństwa niczego śmie 	brak	0
1222135052840194053	coronaviru ncov coronaviruswuhan potwierdzon przypadki ofiar śmiertelnych ostatnia aktu 	brak	0
1222135452347650048	japończyk kierowca autokaru wozi styczniu grupi chińskich turystów wuhan 	brak	0
1222135818380357637	no raczej niektórzi francuzi wuhan chorzi niemiec zachorowa biay 	brak	0
1222138946286686208	ciekaw wgoeth napisa wuhan 	brak	0
1222139189493424130	są zalecenia sprawi procedur wykryciu koronawirusa ncov wuhan 	brak	0
1222140006992699392	aktualn dane coronaviru zmaro potwierdzon oper dashboard for arcgi 	brak	0
1222142941218721793	nie wuhan prowincji hubei zgosi szpitala mia objawi grypopodobn 	brak	-1
1222143793555742720	krótki wątek chińczyka wuhan 	brak	0
1222145056813080577	dane dot coronaviru 	brak	0
1222145310161625089	coronaviru myślici zombi powoln the walk dead szybki dni później to ważn 	brak	0
1222146453952454657	wadz chiński zamawiają lekarstwo ramach dziaań mających celu walkę koronawirusem wuhan twierdzi adel 	brak	0
1222147130678267904	na minionych dni wyliczenia byy prawidow dalej coronaviru wuhancoronaviru koronawiru 	brak	0
1222150160777695237	kolejna osoba podejrzeniem coronaviru 	brak	0
1222150225936244736	wuhanmiasto duchów pust ulic sklepi dworc przystanki 	brak	0
1222150868323250176	potwierdzoni przypadek coronaviru niemczech 	brak	0
1222153170274725890	to pierwszi przypadek zachorowaa osoba bya wuhan tvrepublika koronawiru 	brak	0
1222154647671996419	starnberg niemiecki konstancinjeziorna pewni bizn wuhan kręci 	brak	0
1222154662708760576	projekt depopulacji rozpoczęti wuhan powstrzymać zioami przeciwwirusowymi oni niesamowici 	brak	0
1222155532347285505	jest bliżej wuhan coronaviru 	brak	0
1222156521477496834	coronaviru bliżej polski pierwsz potwierdzon oficjalni zakażani pojawio niemczech tymczasem 	brak	0
1222157256382394369	live map of coronaviru coronaviruswuhan wuhancoronoviru wuhanviru ncov 	brak	0
1222158101945688064	rozumiem napięci związan coronaviru tymczasem wczoraj nieodlegej sofii zamknieto szkoy ograniczono 	brak	0
1222158152650706944	miasto duchów milionów mieszkańców wuhan skryo domach licząc unikną najgorszego 	brak	-1
1222159403689881601	jest komunikat sanepidu ws studentów wuhan 	brak	0
1222161009101680640	już moment wączcie tok fm coronaviru konsekwencjach chrl 	brak	0
1222161033571160064	już lutym nibi tajnym laboratorium wuhan zajmującym patogenami gównie tymi ożywionymi 	brak	-1
1222161641774690304	świetni patent ministrz zdrowia narti granic kraju wiru wuhan 	brak	0
1222162672155799552	jak wiru wuhan wpyną osabieni zotego chini riskon pln eurpln 	brak	0
1222162921989591040	problemi ewakuacją polaków wuhan okol 	brak	0
1222163314546966528	śmiertelność wuhancoronaviru epicentrum epidemii milionowym wuhan wg najnowszych danych poziomi 	brak	0
1222165867103969283	ale zdjęcie dwóch panów odnośni osobi zachorowaa bya wuhan 	brak	0
1222166852723335168	sądzisz wizyta premiera wuhan martwić prostu akcja prowa 	brak	0
1222167050660925440	spotkani czerwonej zarazi gorsz coronaviru 	brak	0
1222168064764137480	everethnew ramach walki rozprzestrzenianiem koronawirusa ncov wuhan obyw 	brak	1
1222168121097834496	podobno rodzinnym mieści facet wróci chin objawi zarażenia coronaviru leżi zakaźnym inba 	brak	0
1222168518357082112	mierzeni temperaturi lotniskach gwarancją rozprzestrzeniania coronaviru jak polski sużbi 	brak	0
1222169030926262272	paniek coronaviru 	brak	0
1222169801445068801	ależ sukc cywilizacyjni milanówka uber eat dotar szybciej coronaviru 	brak	-1
1222170226575327235	wszystko idzi zgodni planem nwo kogo dopdni coronaviru dopadni szczepionka 	brak	0
1222170610979299328	wedug informacji ambasadi rp chinach objętym kwarantanną mieści wuhan okolicach przebywa obecni 	brak	0
1222170616339607559	dokadni coronaviru niebezpieczni 	brak	0
1222170783516102656	japonia dwa now zachorowania jedno kierowca wycieczek wuhan 	brak	0
1222171331623563274	powiedzmi szczerz ten wiru to morderca coronaviru 	brak	0
1222171510007267328	japonia dwa now zachorowania jedno kierowca wycieczek wuhan początku st 	brak	0
1222173967546449921	efekt motyla rozprzestrzeniani zapalenia puc wuhan mapi jedzenia nie rozumieją turyś 	brak	0
1222176118150717446	mam kaszel coronaviru xd 	brak	0
1222177623465517056	zaczęo ukrywani prawdziwej liczbi zgonów wuhan biuro spraw obywatelskich ogosio stycznia us 	brak	0
1222177698870677511	koronawiru wuhan najważniejsz informacj od lekarza 	brak	0
1222179102431567874	informacja pochodzi stroni wuhan civil affair bureau odpowiednika usc stron 	brak	0
1222180859454816257	wyslac kpopiari wuhan 	brak	0
1222181120617435137	quando sai coronaviru feat nicki minaj 	brak	0
1222181562000793601	razem milioni masek samym wuhan mieszka mln dobr 	brak	-1
1222181929866448902	chuj coronaviru dojeb 	brak	0
1222182855935168515	niemci mężczyzna koronawirusem chinach coronaviru 	brak	0
1222183813972996096	nawebonada coronaviru real 	brak	0
1222183826341924865	jeśli wiru wuhan dojdzi wykończymi relacja powrotu polskich studentów chin to skand 	brak	0
1222184409274748928	coronaviru rozwija dni będzie abi rząd mówi prawdę 	brak	-1
1222185020443578374	racjonalność giedi wiru wuhan wprowadza taką panikę wig pl leci brak śniegu siedzibi 	brak	0
1222185218406264832	na lekarstwa coronaviru takiej sużbi zdrowia świeci poradzi pandemią 	brak	0
1222188093534588928	czi podaliż chinka szanghaju wyjazdem niemiec spotkaa rodzicami wuhan ona 	brak	-1
1222189331500142594	ja chcia zagrali wuhan 	brak	-1
1222191110866554880	lot zwróci bileti chin zmieni termin podobn decyzj związku wirusem wuhan podjęo innyc 	brak	0
1222192610338426880	wiadomo wiru ncov pochodzi wuhan przenosi drogą kropelkową nadal trwa poszukiwani pacjenta zero 	brak	0
1222193076938121216	czi koronakrólów bezpieczna coronaviru 	brak	0
1222193122299514881	ale zabawn coronaviru trumpa 	brak	0
1222193162321612807	zalej wodą zaatakuj coronaviru 	brak	0
1222193974208802823	bliźniacza odmiana coronaviru korei zaatakowaa prezenterów tvn 	brak	0
1222194514007330817	taka ciekawostka coronaviru live 	brak	0
1222196294652792832	dear china kuch corona coronaviru 	brak	0
1222196859604697090	robi ciekawi coronaviru zestawieni liczbi chorych stycznia byo przypadków 	brak	0
1222198486407446529	tank szn sponsor the coronaviru 	brak	1
1222198795502608389	polak wuhan czekami ewakuację walizki gotowości 	brak	0
1222199667783557123	coronaviru monkaw 	brak	1
1222201098083225600	co polakami chinach są problemi ewakuacją tvrepublika wuhanviru coronaviru 	brak	0
1222201265939197952	jak wygląda życi centrum epidemii opowiada rz nauczyciel angielskiego przyjecha wuhan odwiedz 	brak	-1
1222201634417147906	viru confronto ebola sar zika swine flu coronaviru 	brak	0
1222203543031025668	stan zarażonych zmaro coronaviru wuhan koronawiru coronaoutbreak 	brak	0
1222203627885998083	ke reaguj koronawirusa wuhan wrócio podkarpaci są zdrowi 	brak	0
1222204473822601216	blokada wuhan ucieklo jaki mln osób przesran troch 	brak	0
1222204783051857925	koronawiru wuhan świętokrzyski dwaj mężczyźni nadzorem sużb sanitarnych 	brak	0
1222204823363379202	przerobili flagę chin aktualną coronaviru 	brak	0
1222207428919463942	polak wuhan koronawiru zablokowa miasto czekami ewakuację wieszwiecej 	brak	0
1222208229939335168	to pierwszi przypadek zachorowaa osoba bya wuhan 	brak	0
1222208273107030016	studenc przyjechali chin wuhan zostali objęci kwarantanną razu lotniska sa 	brak	0
1222208721994027010	ilu zarażonych wirusem ncov wuhan licząc kolani osób 	brak	-1
1222209465879072768	mieszkaem lata wuhan przeszedem kwarantannę letnią proszę uważać ha na margin 	brak	0
1222210959462346754	jaką decyzję podejmi nankin stracić mistrzostwa coronaviru 	brak	0
1222211579426623488	ciekaw fabryki wuhan 	brak	0
1222212190742159360	ktoś kupię miękka jeansową kurtkę pacę miości koronawiru dziendobrytvnisoverparti coronaviru 	brak	0
1222213647650283520	coronaviru chinacoronaviru kurwa 	brak	0
1222213902076928002	chini personel medyczni przestaj milczeć nie więźci komunistycznej wadzi ludzi zarażonych wuhan 	brak	-1
1222218269899329536	coronaviru dlc 	brak	0
1222218373641252865	wierzę outfit końcu popularni wiosni koronawiru coronaviru 	brak	0
1222218904820383744	szczepionki wirusa wuhan szybko 	brak	0
1222219192956571649	gra gre resid evil pewni taki skojarzenia gri rzeczywistoscią coronaviru 	brak	0
1222219985122144262	mkay guy coronaviru niemczech polecam kupić razu maski żele antybakteryjn zanim wykupią xd 	brak	0
1222220070241390616	życi centrum epidemii wuhan rozmowa przebywającym anglikiem 	brak	-1
1222220352694243329	początek tej dekadi mia być zajebisti co trzecia wojna światowa pożari australi coronaviru do tego kurwa 	brak	0
1222220436353814529	chinach coronaviru australii pożari powodzi wenezuela upada tymczasem polsc 	brak	-1
1222220619284172800	ruszają feri zimow wuhan antyszczepionkowci wysyają dzieci koronaparti uodporniy aszdziennik 	brak	0
1222221094511423488	straszn życi taksówkarz dowiaduj klient wuhan kaszl dostać szpitala wypr 	brak	0
1222221946806587394	polska sużba zdrowia olewa objawi koronawirusa koronawiru coronaviru 	brak	0
1222222306493247490	koronawiru wuhan najważniejsz informacj od lekarza via 	brak	0
1222222542968119296	coronaviru em bangu altera dna 	brak	0
1222223469523492867	icymi coronaviru coronavirususa wuhanviru tuesdaythought 	brak	0
1222225587441426432	najprawdopodobniej wyciek laboratorium wuhan jednego najbardziej niebezpiecznych strz 	brak	0
1222228127826546688	ciężko stwierdzić drugiej stroni gęstość zaludnienia samym wuhan osó 	brak	-1
1222228550390108162	coronaviru napoli here 	brak	1
1222229087088971781	no końcu powiedziay coronaviru móg zostać wyniesioni laboratorium wuhan 	brak	0
1222230286391562240	coronaviru chini potwierdzają nowych zachorowań koronawiru tylko poniedziaek dzień os 	brak	0
